timestamp,detector_id,approach_id,vehicle_count
2023-12-30 00:00:00,12,12,53
2023-12-30 00:15:00,12,12,67
2023-12-30 00:30:00,12,12,47
2023-12-30 00:45:00,12,12,55
2023-12-30 01:00:00,12,12,30
2023-12-30 01:15:00,12,12,28
2023-12-30 01:30:00,12,12,36
2023-12-30 01:45:00,12,12,34
2023-12-30 02:00:00,12,12,29
2023-12-30 02:15:00,12,12,19
2023-12-30 02:30:00,12,12,20
2023-12-30 02:45:00,12,12,9
2023-12-30 03:00:00,12,12,14
2023-12-30 03:15:00,12,12,10
2023-12-30 03:30:00,12,12,7
2023-12-30 03:45:00,12,12,9
2023-12-30 04:00:00,12,12,11
2023-12-30 04:15:00,12,12,14
2023-12-30 04:30:00,12,12,12
2023-12-30 04:45:00,12,12,14
2023-12-30 05:00:00,12,12,8
2023-12-30 05:15:00,12,12,16
2023-12-30 05:30:00,12,12,7
2023-12-30 05:45:00,12,12,6
2023-12-30 06:00:00,12,12,14
2023-12-30 06:15:00,12,12,12
2023-12-30 06:30:00,12,12,9
2023-12-30 06:45:00,12,12,22
2023-12-30 07:00:00,12,12,22
2023-12-30 07:15:00,12,12,43
2023-12-30 07:30:00,12,12,29
2023-12-30 07:45:00,12,12,37
2023-12-30 08:00:00,12,12,42
2023-12-30 08:15:00,12,12,33
2023-12-30 08:30:00,12,12,39
2023-12-30 08:45:00,12,12,37
2023-12-30 09:00:00,12,12,37
2023-12-30 09:15:00,12,12,41
2023-12-30 09:30:00,12,12,14
2023-12-30 09:45:00,12,12,17
2023-12-30 10:00:00,12,12,3
2023-12-30 10:15:00,12,12,10
2023-12-30 10:30:00,12,12,67
2023-12-30 10:45:00,12,12,70
2023-12-30 11:00:00,12,12,60
2023-12-30 11:15:00,12,12,61
2023-12-30 11:30:00,12,12,68
2023-12-30 11:45:00,12,12,24
2023-12-30 12:00:00,12,12,87
2023-12-30 12:15:00,12,12,67
2023-12-30 12:30:00,12,12,74
2023-12-30 12:45:00,12,12,82
2023-12-30 13:00:00,12,12,57
2023-12-30 13:15:00,12,12,92
2023-12-30 13:30:00,12,12,83
2023-12-30 13:45:00,12,12,84
2023-12-30 14:00:00,12,12,107
2023-12-30 14:15:00,12,12,80
2023-12-30 14:30:00,12,12,105
2023-12-30 14:45:00,12,12,93
2023-12-30 15:00:00,12,12,106
2023-12-30 15:15:00,12,12,89
2023-12-30 15:30:00,12,12,94
2023-12-30 15:45:00,12,12,108
2023-12-30 16:00:00,12,12,102
2023-12-30 16:15:00,12,12,110
2023-12-30 16:30:00,12,12,113
2023-12-30 16:45:00,12,12,90
2023-12-30 17:00:00,12,12,102
2023-12-30 17:15:00,12,12,108
2023-12-30 17:30:00,12,12,99
2023-12-30 17:45:00,12,12,110
2023-12-30 18:00:00,12,12,107
2023-12-30 18:15:00,12,12,27
2023-12-30 18:30:00,12,12,95
2023-12-30 18:45:00,12,12,89
2023-12-30 19:00:00,12,12,105
2023-12-30 19:15:00,12,12,97
2023-12-30 19:30:00,12,12,104
2023-12-30 19:45:00,12,12,80
2023-12-30 20:00:00,12,12,113
2023-12-30 20:15:00,12,12,106
2023-12-30 20:30:00,12,12,88
2023-12-30 20:45:00,12,12,95
2023-12-30 21:00:00,12,12,81
2023-12-30 21:15:00,12,12,88
2023-12-30 21:30:00,12,12,84
2023-12-30 21:45:00,12,12,84
2023-12-30 22:00:00,12,12,80
2023-12-30 22:15:00,12,12,72
2023-12-30 22:30:00,12,12,69
2023-12-30 22:45:00,12,12,79
2023-12-30 23:00:00,12,12,78
2023-12-30 23:15:00,12,12,64
2023-12-30 23:30:00,12,12,59
2023-12-30 23:45:00,12,12,57
2023-12-31 00:00:00,12,12,55
2023-12-31 00:15:00,12,12,47
2023-12-31 00:30:00,12,12,50
2023-12-31 00:45:00,12,12,35
2023-12-31 01:00:00,12,12,29
2023-12-31 01:15:00,12,12,37
2023-12-31 01:30:00,12,12,24
2023-12-31 01:45:00,12,12,26
2023-12-31 02:00:00,12,12,19
2023-12-31 02:15:00,12,12,27
2023-12-31 02:30:00,12,12,19
2023-12-31 02:45:00,12,12,15
2023-12-31 03:00:00,12,12,14
2023-12-31 03:15:00,12,12,13
2023-12-31 03:30:00,12,12,9
2023-12-31 03:45:00,12,12,5
2023-12-31 04:00:00,12,12,7
2023-12-31 04:15:00,12,12,10
2023-12-31 04:30:00,12,12,8
2023-12-31 04:45:00,12,12,9
2023-12-31 05:00:00,12,12,9
2023-12-31 05:15:00,12,12,5
2023-12-31 05:30:00,12,12,9
2023-12-31 05:45:00,12,12,7
2023-12-31 06:00:00,12,12,10
2023-12-31 06:15:00,12,12,13
2023-12-31 06:30:00,12,12,20
2023-12-31 06:45:00,12,12,26
2023-12-31 07:00:00,12,12,45
2023-12-31 07:15:00,12,12,58
2023-12-31 07:30:00,12,12,50
2023-12-31 07:45:00,12,12,57
2023-12-31 08:00:00,12,12,49
2023-12-31 08:15:00,12,12,61
2023-12-31 08:30:00,12,12,59
2023-12-31 08:45:00,12,12,52
2023-12-31 09:00:00,12,12,56
2023-12-31 09:15:00,12,12,61
2023-12-31 09:30:00,12,12,73
2023-12-31 09:45:00,12,12,41
2023-12-31 10:00:00,12,12,28
2023-12-31 10:15:00,12,12,4
2023-12-31 10:30:00,12,12,85
2023-12-31 10:45:00,12,12,79
2023-12-31 11:00:00,12,12,88
2023-12-31 11:15:00,12,12,36
2023-12-31 11:30:00,12,12,35
2023-12-31 11:45:00,12,12,64
2023-12-31 12:00:00,12,12,64
2023-12-31 12:15:00,12,12,27
2023-12-31 12:30:00,12,12,23
2023-12-31 12:45:00,12,12,27
2023-12-31 13:00:00,12,12,17
2023-12-31 13:15:00,12,12,29
2023-12-31 13:30:00,12,12,38
2023-12-31 13:45:00,12,12,42
2023-12-31 14:00:00,12,12,92
2023-12-31 14:15:00,12,12,67
2023-12-31 14:30:00,12,12,36
2023-12-31 14:45:00,12,12,44
2023-12-31 15:00:00,12,12,20
2023-12-31 15:15:00,12,12,10
2023-12-31 15:30:00,12,12,74
2023-12-31 15:45:00,12,12,56
2023-12-31 16:00:00,12,12,75
2023-12-31 16:15:00,12,12,91
2023-12-31 16:30:00,12,12,94
2023-12-31 16:45:00,12,12,98
2023-12-31 17:00:00,12,12,105
2023-12-31 17:15:00,12,12,102
2023-12-31 17:30:00,12,12,93
2023-12-31 17:45:00,12,12,89
2023-12-31 18:00:00,12,12,36
2023-12-31 18:15:00,12,12,71
2023-12-31 18:30:00,12,12,51
2023-12-31 18:45:00,12,12,87
2023-12-31 19:00:00,12,12,93
2023-12-31 19:15:00,12,12,58
2023-12-31 19:30:00,12,12,44
2023-12-31 19:45:00,12,12,88
2023-12-31 20:00:00,12,12,82
2023-12-31 20:15:00,12,12,113
2023-12-31 20:30:00,12,12,46
2023-12-31 20:45:00,12,12,41
2023-12-31 21:00:00,12,12,111
2023-12-31 21:15:00,12,12,60
2023-12-31 21:30:00,12,12,96
2023-12-31 21:45:00,12,12,61
2023-12-31 22:00:00,12,12,20
2023-12-31 22:15:00,12,12,30
2023-12-31 22:30:00,12,12,29
2023-12-31 22:45:00,12,12,75
2023-12-31 23:00:00,12,12,54
2023-12-31 23:15:00,12,12,29
2023-12-31 23:30:00,12,12,77
2023-12-31 23:45:00,12,12,45
2024-01-01 00:00:00,12,12,67
2024-01-01 00:15:00,12,12,53
2024-01-01 00:30:00,12,12,33
2024-01-01 00:45:00,12,12,53
2024-01-01 01:00:00,12,12,58
2024-01-01 01:15:00,12,12,69
2024-01-01 01:30:00,12,12,48
2024-01-01 01:45:00,12,12,57
2024-01-01 02:00:00,12,12,35
2024-01-01 02:15:00,12,12,3
2024-01-01 02:30:00,12,12,33
2024-01-01 02:45:00,12,12,37
2024-01-01 03:00:00,12,12,27
2024-01-01 03:15:00,12,12,27
2024-01-01 03:30:00,12,12,32
2024-01-01 03:45:00,12,12,13
2024-01-01 04:00:00,12,12,18
2024-01-01 04:15:00,12,12,24
2024-01-01 04:30:00,12,12,15
2024-01-01 04:45:00,12,12,13
2024-01-01 05:00:00,12,12,12
2024-01-01 05:15:00,12,12,14
2024-01-01 05:30:00,12,12,10
2024-01-01 05:45:00,12,12,7
2024-01-01 06:00:00,12,12,8
2024-01-01 06:15:00,12,12,14
2024-01-01 06:30:00,12,12,19
2024-01-01 06:45:00,12,12,25
2024-01-01 07:00:00,12,12,39
2024-01-01 07:15:00,12,12,47
2024-01-01 07:30:00,12,12,51
2024-01-01 07:45:00,12,12,31
2024-01-01 08:00:00,12,12,21
2024-01-01 08:15:00,12,12,23
2024-01-01 08:30:00,12,12,27
2024-01-01 08:45:00,12,12,27
2024-01-01 09:00:00,12,12,33
2024-01-01 09:15:00,12,12,35
2024-01-01 09:30:00,12,12,30
2024-01-01 09:45:00,12,12,34
2024-01-01 10:00:00,12,12,42
2024-01-01 10:15:00,12,12,41
2024-01-01 10:30:00,12,12,47
2024-01-01 10:45:00,12,12,53
2024-01-01 11:00:00,12,12,46
2024-01-01 11:15:00,12,12,56
2024-01-01 11:30:00,12,12,59
2024-01-01 11:45:00,12,12,49
2024-01-01 12:00:00,12,12,53
2024-01-01 12:15:00,12,12,62
2024-01-01 12:30:00,12,12,30
2024-01-01 12:45:00,12,12,66
2024-01-01 13:00:00,12,12,74
2024-01-01 13:15:00,12,12,66
2024-01-01 13:30:00,12,12,94
2024-01-01 13:45:00,12,12,90
2024-01-01 14:00:00,12,12,85
2024-01-01 14:15:00,12,12,74
2024-01-01 14:30:00,12,12,52
2024-01-01 14:45:00,12,12,89
2024-01-01 15:00:00,12,12,94
2024-01-01 15:15:00,12,12,83
2024-01-01 15:30:00,12,12,98
2024-01-01 15:45:00,12,12,81
2024-01-01 16:00:00,12,12,100
2024-01-01 16:15:00,12,12,97
2024-01-01 16:30:00,12,12,103
2024-01-01 16:45:00,12,12,98
2024-01-01 17:00:00,12,12,95
2024-01-01 17:15:00,12,12,116
2024-01-01 17:30:00,12,12,103
2024-01-01 17:45:00,12,12,99
2024-01-01 18:00:00,12,12,61
2024-01-01 18:15:00,12,12,103
2024-01-01 18:30:00,12,12,84
2024-01-01 18:45:00,12,12,100
2024-01-01 19:00:00,12,12,98
2024-01-01 19:15:00,12,12,91
2024-01-01 19:30:00,12,12,93
2024-01-01 19:45:00,12,12,96
2024-01-01 20:00:00,12,12,108
2024-01-01 20:15:00,12,12,103
2024-01-01 20:30:00,12,12,86
2024-01-01 20:45:00,12,12,100
2024-01-01 21:00:00,12,12,87
2024-01-01 21:15:00,12,12,92
2024-01-01 21:30:00,12,12,94
2024-01-01 21:45:00,12,12,95
2024-01-01 22:00:00,12,12,55
2024-01-01 22:15:00,12,12,39
2024-01-01 22:30:00,12,12,68
2024-01-01 22:45:00,12,12,25
2024-01-01 23:00:00,12,12,33
2024-01-01 23:15:00,12,12,30
2024-01-01 23:30:00,12,12,60
2024-01-01 23:45:00,12,12,56
2024-01-02 00:00:00,12,12,43
2024-01-02 00:15:00,12,12,53
2024-01-02 00:30:00,12,12,49
2024-01-02 00:45:00,12,12,39
2024-01-02 01:00:00,12,12,38
2024-01-02 01:15:00,12,12,32
2024-01-02 01:30:00,12,12,27
2024-01-02 01:45:00,12,12,24
2024-01-02 02:00:00,12,12,19
2024-01-02 02:15:00,12,12,21
2024-01-02 02:30:00,12,12,17
2024-01-02 02:45:00,12,12,17
2024-01-02 03:00:00,12,12,13
2024-01-02 03:15:00,12,12,10
2024-01-02 03:30:00,12,12,11
2024-01-02 03:45:00,12,12,9
2024-01-02 04:00:00,12,12,9
2024-01-02 04:15:00,12,12,14
2024-01-02 04:30:00,12,12,10
2024-01-02 04:45:00,12,12,8
2024-01-02 05:00:00,12,12,7
2024-01-02 05:15:00,12,12,10
2024-01-02 05:30:00,12,12,8
2024-01-02 05:45:00,12,12,8
2024-01-02 06:00:00,12,12,12
2024-01-02 06:15:00,12,12,18
2024-01-02 06:30:00,12,12,22
2024-01-02 06:45:00,12,12,34
2024-01-02 07:00:00,12,12,46
2024-01-02 07:15:00,12,12,61
2024-01-02 07:30:00,12,12,56
2024-01-02 07:45:00,12,12,70
2024-01-02 08:00:00,12,12,68
2024-01-02 08:15:00,12,12,64
2024-01-02 08:30:00,12,12,61
2024-01-02 08:45:00,12,12,64
2024-01-02 09:00:00,12,12,66
2024-01-02 09:15:00,12,12,60
2024-01-02 09:30:00,12,12,62
2024-01-02 09:45:00,12,12,74
2024-01-02 10:00:00,12,12,74
2024-01-02 10:15:00,12,12,75
2024-01-02 10:30:00,12,12,76
2024-01-02 10:45:00,12,12,72
2024-01-02 11:00:00,12,12,88
2024-01-02 11:15:00,12,12,79
2024-01-02 11:30:00,12,12,91
2024-01-02 11:45:00,12,12,92
2024-01-02 12:00:00,12,12,103
2024-01-02 12:15:00,12,12,89
2024-01-02 12:30:00,12,12,110
2024-01-02 12:45:00,12,12,79
2024-01-02 13:00:00,12,12,136
2024-01-02 13:15:00,12,12,93
2024-01-02 13:30:00,12,12,98
2024-01-02 13:45:00,12,12,97
2024-01-02 14:00:00,12,12,100
2024-01-02 14:15:00,12,12,81
2024-01-02 14:30:00,12,12,98
2024-01-02 14:45:00,12,12,88
2024-01-02 15:00:00,12,12,105
2024-01-02 15:15:00,12,12,97
2024-01-02 15:30:00,12,12,103
2024-01-02 15:45:00,12,12,117
2024-01-02 16:00:00,12,12,95
2024-01-02 16:15:00,12,12,94
2024-01-02 16:30:00,12,12,98
2024-01-02 16:45:00,12,12,105
2024-01-02 17:00:00,12,12,103
2024-01-02 17:15:00,12,12,107
2024-01-02 17:30:00,12,12,99
2024-01-02 17:45:00,12,12,102
2024-01-02 18:00:00,12,12,78
2024-01-02 18:15:00,12,12,128
2024-01-02 18:30:00,12,12,97
2024-01-02 18:45:00,12,12,101
2024-01-02 19:00:00,12,12,100
2024-01-02 19:15:00,12,12,98
2024-01-02 19:30:00,12,12,107
2024-01-02 19:45:00,12,12,111
2024-01-02 20:00:00,12,12,94
2024-01-02 20:15:00,12,12,96
2024-01-02 20:30:00,12,12,86
2024-01-02 20:45:00,12,12,45
2024-01-02 21:00:00,12,12,99
2024-01-02 21:15:00,12,12,87
2024-01-02 21:30:00,12,12,82
2024-01-02 21:45:00,12,12,94
2024-01-02 22:00:00,12,12,77
2024-01-02 22:15:00,12,12,72
2024-01-02 22:30:00,12,12,76
2024-01-02 22:45:00,12,12,80
2024-01-02 23:00:00,12,12,65
2024-01-02 23:15:00,12,12,59
2024-01-02 23:30:00,12,12,54
