timestamp,detector_id,approach_id,vehicle_count
2024-01-02 23:45:00,12,12,56
2024-01-03 00:00:00,12,12,54
2024-01-03 00:15:00,12,12,49
2024-01-03 00:30:00,12,12,46
2024-01-03 00:45:00,12,12,36
2024-01-03 01:00:00,12,12,28
2024-01-03 01:15:00,12,12,23
2024-01-03 01:30:00,12,12,22
2024-01-03 01:45:00,12,12,26
2024-01-03 02:00:00,12,12,17
2024-01-03 02:15:00,12,12,22
2024-01-03 02:30:00,12,12,17
2024-01-03 02:45:00,12,12,12
2024-01-03 03:00:00,12,12,11
2024-01-03 03:15:00,12,12,15
2024-01-03 03:30:00,12,12,8
2024-01-03 03:45:00,12,12,8
2024-01-03 04:00:00,12,12,12
2024-01-03 04:15:00,12,12,8
2024-01-03 04:30:00,12,12,11
2024-01-03 04:45:00,12,12,9
2024-01-03 05:00:00,12,12,8
2024-01-03 05:15:00,12,12,6
2024-01-03 05:30:00,12,12,13
2024-01-03 05:45:00,12,12,9
2024-01-03 06:00:00,12,12,14
2024-01-03 06:15:00,12,12,10
2024-01-03 06:30:00,12,12,22
2024-01-03 06:45:00,12,12,40
2024-01-03 07:00:00,12,12,44
2024-01-03 07:15:00,12,12,59
2024-01-03 07:30:00,12,12,56
2024-01-03 07:45:00,12,12,72
2024-01-03 08:00:00,12,12,68
2024-01-03 08:15:00,12,12,74
2024-01-03 08:30:00,12,12,51
2024-01-03 08:45:00,12,12,75
2024-01-03 09:00:00,12,12,59
2024-01-03 09:15:00,12,12,57
2024-01-03 09:30:00,12,12,77
2024-01-03 09:45:00,12,12,82
2024-01-03 10:00:00,12,12,68
2024-01-03 10:15:00,12,12,83
2024-01-03 10:30:00,12,12,100
2024-01-03 10:45:00,12,12,84
2024-01-03 11:00:00,12,12,88
2024-01-03 11:15:00,12,12,89
2024-01-03 11:30:00,12,12,90
2024-01-03 11:45:00,12,12,92
2024-01-03 12:00:00,12,12,93
2024-01-03 12:15:00,12,12,88
2024-01-03 12:30:00,12,12,91
2024-01-03 12:45:00,12,12,26
2024-01-03 13:00:00,12,12,81
2024-01-03 13:15:00,12,12,77
2024-01-03 13:30:00,12,12,72
2024-01-03 13:45:00,12,12,109
2024-01-03 14:00:00,12,12,82
2024-01-03 14:15:00,12,12,113
2024-01-03 14:30:00,12,12,76
2024-01-03 14:45:00,12,12,94
2024-01-03 15:00:00,12,12,87
2024-01-03 15:15:00,12,12,75
2024-01-03 15:30:00,12,12,94
2024-01-03 15:45:00,12,12,104
2024-01-03 16:00:00,12,12,107
2024-01-03 16:15:00,12,12,90
2024-01-03 16:30:00,12,12,137
2024-01-03 16:45:00,12,12,114
2024-01-03 17:00:00,12,12,104
2024-01-03 17:15:00,12,12,94
2024-01-03 17:30:00,12,12,107
2024-01-03 17:45:00,12,12,86
2024-01-03 18:00:00,12,12,100
2024-01-03 18:15:00,12,12,117
2024-01-03 18:30:00,12,12,92
2024-01-03 18:45:00,12,12,92
2024-01-03 19:00:00,12,12,112
2024-01-03 19:15:00,12,12,107
2024-01-03 19:30:00,12,12,96
2024-01-03 19:45:00,12,12,76
2024-01-03 20:00:00,12,12,87
2024-01-03 20:15:00,12,12,99
2024-01-03 20:30:00,12,12,96
2024-01-03 20:45:00,12,12,95
2024-01-03 21:00:00,12,12,83
2024-01-03 21:15:00,12,12,91
2024-01-03 21:30:00,12,12,95
2024-01-03 21:45:00,12,12,103
2024-01-03 22:00:00,12,12,71
2024-01-03 22:15:00,12,12,57
2024-01-03 22:30:00,12,12,76
2024-01-03 22:45:00,12,12,64
2024-01-03 23:00:00,12,12,59
2024-01-03 23:15:00,12,12,62
2024-01-03 23:30:00,12,12,58
2024-01-03 23:45:00,12,12,57
2024-01-04 00:00:00,12,12,61
2024-01-04 00:15:00,12,12,38
2024-01-04 00:30:00,12,12,37
2024-01-04 00:45:00,12,12,40
2024-01-04 01:00:00,12,12,34
2024-01-04 01:15:00,12,12,35
2024-01-04 01:30:00,12,12,26
2024-01-04 01:45:00,12,12,18
2024-01-04 02:00:00,12,12,19
2024-01-04 02:15:00,12,12,24
2024-01-04 02:30:00,12,12,18
2024-01-04 02:45:00,12,12,20
2024-01-04 03:00:00,12,12,14
2024-01-04 03:15:00,12,12,12
2024-01-04 03:30:00,12,12,15
2024-01-04 03:45:00,12,12,13
2024-01-04 04:00:00,12,12,6
2024-01-04 04:15:00,12,12,12
2024-01-04 04:30:00,12,12,12
2024-01-04 04:45:00,12,12,6
2024-01-04 05:00:00,12,12,12
2024-01-04 05:15:00,12,12,9
2024-01-04 05:30:00,12,12,12
2024-01-04 05:45:00,12,12,10
2024-01-04 06:00:00,12,12,17
2024-01-04 06:15:00,12,12,14
2024-01-04 06:30:00,12,12,21
2024-01-04 06:45:00,12,12,34
2024-01-04 07:00:00,12,12,36
2024-01-04 07:15:00,12,12,56
2024-01-04 07:30:00,12,12,47
2024-01-04 07:45:00,12,12,67
2024-01-04 08:00:00,12,12,60
2024-01-04 08:15:00,12,12,60
2024-01-04 08:30:00,12,12,62
2024-01-04 08:45:00,12,12,61
2024-01-04 09:00:00,12,12,68
2024-01-04 09:15:00,12,12,68
2024-01-04 09:30:00,12,12,62
2024-01-04 09:45:00,12,12,79
2024-01-04 10:00:00,12,12,77
2024-01-04 10:15:00,12,12,80
2024-01-04 10:30:00,12,12,76
2024-01-04 10:45:00,12,12,75
2024-01-04 11:00:00,12,12,98
2024-01-04 11:15:00,12,12,87
2024-01-04 11:30:00,12,12,69
2024-01-04 11:45:00,12,12,98
2024-01-04 12:00:00,12,12,90
2024-01-04 12:15:00,12,12,63
2024-01-04 12:30:00,12,12,89
2024-01-04 12:45:00,12,12,85
2024-01-04 13:00:00,12,12,84
2024-01-04 13:15:00,12,12,83
2024-01-04 13:30:00,12,12,99
2024-01-04 13:45:00,12,12,103
2024-01-04 14:00:00,12,12,99
2024-01-04 14:15:00,12,12,96
2024-01-04 14:30:00,12,12,28
2024-01-04 14:45:00,12,12,33
2024-01-04 15:00:00,12,12,57
2024-01-04 15:15:00,12,12,93
2024-01-04 15:30:00,12,12,96
2024-01-04 15:45:00,12,12,98
2024-01-04 16:00:00,12,12,99
2024-01-04 16:15:00,12,12,115
2024-01-04 16:30:00,12,12,135
2024-01-04 16:45:00,12,12,97
2024-01-04 17:00:00,12,12,109
2024-01-04 17:15:00,12,12,100
2024-01-04 17:30:00,12,12,101
2024-01-04 17:45:00,12,12,23
2024-01-04 18:00:00,12,12,113
2024-01-04 18:15:00,12,12,93
2024-01-04 18:30:00,12,12,115
2024-01-04 18:45:00,12,12,98
2024-01-04 19:00:00,12,12,102
2024-01-04 19:15:00,12,12,92
2024-01-04 19:30:00,12,12,103
2024-01-04 19:45:00,12,12,110
2024-01-04 20:00:00,12,12,90
2024-01-04 20:15:00,12,12,73
2024-01-04 20:30:00,12,12,113
2024-01-04 20:45:00,12,12,114
2024-01-04 21:00:00,12,12,43
2024-01-04 21:15:00,12,12,91
2024-01-04 21:30:00,12,12,36
2024-01-04 21:45:00,12,12,88
2024-01-04 22:00:00,12,12,100
2024-01-04 22:15:00,12,12,85
2024-01-04 22:30:00,12,12,100
2024-01-04 22:45:00,12,12,83
2024-01-04 23:00:00,12,12,76
2024-01-04 23:15:00,12,12,104
2024-01-04 23:30:00,12,12,11
2024-01-04 23:45:00,12,12,0
2024-01-05 00:00:00,12,12,46
2024-01-05 00:15:00,12,12,67
2024-01-05 00:30:00,12,12,64
2024-01-05 00:45:00,12,12,52
2024-01-05 01:00:00,12,12,61
2024-01-05 01:15:00,12,12,41
2024-01-05 01:30:00,12,12,43
2024-01-05 01:45:00,12,12,32
2024-01-05 02:00:00,12,12,37
2024-01-05 02:15:00,12,12,33
2024-01-05 02:30:00,12,12,23
2024-01-05 02:45:00,12,12,27
2024-01-05 03:00:00,12,12,25
2024-01-05 03:15:00,12,12,25
2024-01-05 03:30:00,12,12,17
2024-01-05 03:45:00,12,12,23
2024-01-05 04:00:00,12,12,22
2024-01-05 04:15:00,12,12,17
2024-01-05 04:30:00,12,12,6
2024-01-05 04:45:00,12,12,4
2024-01-05 05:00:00,12,12,12
2024-01-05 05:15:00,12,12,18
2024-01-05 05:30:00,12,12,5
2024-01-05 05:45:00,12,12,10
2024-01-05 06:00:00,12,12,11
2024-01-05 06:15:00,12,12,7
2024-01-05 06:30:00,12,12,14
2024-01-05 06:45:00,12,12,13
2024-01-05 07:00:00,12,12,12
2024-01-05 07:15:00,12,12,10
2024-01-05 07:30:00,12,12,17
2024-01-05 07:45:00,12,12,15
2024-01-05 08:00:00,12,12,19
2024-01-05 08:15:00,12,12,19
2024-01-05 08:30:00,12,12,19
2024-01-05 08:45:00,12,12,21
2024-01-05 09:00:00,12,12,28
2024-01-05 09:15:00,12,12,23
2024-01-05 09:30:00,12,12,24
2024-01-05 09:45:00,12,12,24
2024-01-05 10:00:00,12,12,33
2024-01-05 10:15:00,12,12,37
2024-01-05 10:30:00,12,12,35
2024-01-05 10:45:00,12,12,41
2024-01-05 11:00:00,12,12,33
2024-01-05 11:15:00,12,12,41
2024-01-05 11:30:00,12,12,39
2024-01-05 11:45:00,12,12,36
2024-01-05 12:00:00,12,12,34
2024-01-05 12:15:00,12,12,40
2024-01-05 12:30:00,12,12,44
2024-01-05 12:45:00,12,12,39
2024-01-05 13:00:00,12,12,39
2024-01-05 13:15:00,12,12,35
2024-01-05 13:30:00,12,12,65
2024-01-05 13:45:00,12,12,65
2024-01-05 14:00:00,12,12,79
2024-01-05 14:15:00,12,12,68
2024-01-05 14:30:00,12,12,79
2024-01-05 14:45:00,12,12,53
2024-01-05 15:00:00,12,12,85
2024-01-05 15:15:00,12,12,88
2024-01-05 15:30:00,12,12,70
2024-01-05 15:45:00,12,12,63
2024-01-05 16:00:00,12,12,68
2024-01-05 16:15:00,12,12,79
2024-01-05 16:30:00,12,12,69
2024-01-05 16:45:00,12,12,77
2024-01-05 17:00:00,12,12,80
2024-01-05 17:15:00,12,12,81
2024-01-05 17:30:00,12,12,73
2024-01-05 17:45:00,12,12,84
2024-01-05 18:00:00,12,12,81
2024-01-05 18:15:00,12,12,88
2024-01-05 18:30:00,12,12,71
2024-01-05 18:45:00,12,12,94
2024-01-05 19:00:00,12,12,93
2024-01-05 19:15:00,12,12,79
2024-01-05 19:30:00,12,12,70
2024-01-05 19:45:00,12,12,83
2024-01-05 20:00:00,12,12,84
2024-01-05 20:15:00,12,12,77
2024-01-05 20:30:00,12,12,90
2024-01-05 20:45:00,12,12,83
2024-01-05 21:00:00,12,12,77
2024-01-05 21:15:00,12,12,82
2024-01-05 21:30:00,12,12,81
2024-01-05 21:45:00,12,12,92
2024-01-05 22:00:00,12,12,71
2024-01-05 22:15:00,12,12,94
2024-01-05 22:30:00,12,12,79
2024-01-05 22:45:00,12,12,89
2024-01-05 23:00:00,12,12,58
2024-01-05 23:15:00,12,12,73
2024-01-05 23:30:00,12,12,73
2024-01-05 23:45:00,12,12,56
2024-01-06 00:00:00,12,12,51
2024-01-06 00:15:00,12,12,48
2024-01-06 00:30:00,12,12,54
2024-01-06 00:45:00,12,12,53
2024-01-06 01:00:00,12,12,45
2024-01-06 01:15:00,12,12,42
2024-01-06 01:30:00,12,12,31
2024-01-06 01:45:00,12,12,30
2024-01-06 02:00:00,12,12,26
2024-01-06 02:15:00,12,12,20
2024-01-06 02:30:00,12,12,30
2024-01-06 02:45:00,12,12,23
2024-01-06 03:00:00,12,12,16
2024-01-06 03:15:00,12,12,14
2024-01-06 03:30:00,12,12,20
2024-01-06 03:45:00,12,12,15
2024-01-06 04:00:00,12,12,11
2024-01-06 04:15:00,12,12,11
2024-01-06 04:30:00,12,12,10
2024-01-06 04:45:00,12,12,11
2024-01-06 05:00:00,12,12,10
2024-01-06 05:15:00,12,12,9
2024-01-06 05:30:00,12,12,8
2024-01-06 05:45:00,12,12,11
2024-01-06 06:00:00,12,12,15
2024-01-06 06:15:00,12,12,19
2024-01-06 06:30:00,12,12,12
2024-01-06 06:45:00,12,12,18
2024-01-06 07:00:00,12,12,22
2024-01-06 07:15:00,12,12,22
2024-01-06 07:30:00,12,12,29
2024-01-06 07:45:00,12,12,42
2024-01-06 08:00:00,12,12,34
2024-01-06 08:15:00,12,12,34
2024-01-06 08:30:00,12,12,35
2024-01-06 08:45:00,12,12,29
2024-01-06 09:00:00,12,12,45
2024-01-06 09:15:00,12,12,48
2024-01-06 09:30:00,12,12,42
2024-01-06 09:45:00,12,12,50
2024-01-06 10:00:00,12,12,50
2024-01-06 10:15:00,12,12,50
2024-01-06 10:30:00,12,12,59
2024-01-06 10:45:00,12,12,69
2024-01-06 11:00:00,12,12,67
2024-01-06 11:15:00,12,12,49
2024-01-06 11:30:00,12,12,73
2024-01-06 11:45:00,12,12,54
2024-01-06 12:00:00,12,12,73
2024-01-06 12:15:00,12,12,85
2024-01-06 12:30:00,12,12,66
2024-01-06 12:45:00,12,12,88
2024-01-06 13:00:00,12,12,29
2024-01-06 13:15:00,12,12,80
2024-01-06 13:30:00,12,12,93
2024-01-06 13:45:00,12,12,72
2024-01-06 14:00:00,12,12,82
2024-01-06 14:15:00,12,12,102
2024-01-06 14:30:00,12,12,89
2024-01-06 14:45:00,12,12,89
2024-01-06 15:00:00,12,12,74
2024-01-06 15:15:00,12,12,64
2024-01-06 15:30:00,12,12,85
2024-01-06 15:45:00,12,12,104
2024-01-06 16:00:00,12,12,100
2024-01-06 16:15:00,12,12,75
2024-01-06 16:30:00,12,12,107
2024-01-06 16:45:00,12,12,119
2024-01-06 17:00:00,12,12,93
2024-01-06 17:15:00,12,12,107
2024-01-06 17:30:00,12,12,96
2024-01-06 17:45:00,12,12,104
2024-01-06 18:00:00,12,12,99
2024-01-06 18:15:00,12,12,93
2024-01-06 18:30:00,12,12,90
2024-01-06 18:45:00,12,12,111
2024-01-06 19:00:00,12,12,79
2024-01-06 19:15:00,12,12,116
2024-01-06 19:30:00,12,12,92
2024-01-06 19:45:00,12,12,85
2024-01-06 20:00:00,12,12,89
2024-01-06 20:15:00,12,12,110
2024-01-06 20:30:00,12,12,87
2024-01-06 20:45:00,12,12,96
2024-01-06 21:00:00,12,12,92
2024-01-06 21:15:00,12,12,102
2024-01-06 21:30:00,12,12,88
2024-01-06 21:45:00,12,12,99
2024-01-06 22:00:00,12,12,67
2024-01-06 22:15:00,12,12,94
2024-01-06 22:30:00,12,12,80
2024-01-06 22:45:00,12,12,80
2024-01-06 23:00:00,12,12,55
2024-01-06 23:15:00,12,12,70
2024-01-06 23:30:00,12,12,52
2024-01-06 23:45:00,12,12,49
